SMILES,Dataset,ID,Fragments,Software,Software_Score,NEW_SMILES
Clc1cccc(c1-c1ccccc1)CCNC(=O)N1CCC(C1)OC1CCSC1=O,DIVERSE02,ABDIV02_55,Random1 Life Chemicals ,alvaBuilder,1.0,O=C1SCCC1OC1CCN(C(=O)NCCc2cccc(Cl)c2-c2ccccc2)C1
CNCc1cncc(n1)N1c2ccccc2N(c2ccc(s2)C)S1(=O)=O,DIVERSE02,ABDIV02_56,Random1 Life Chemicals ,alvaBuilder,1.0,CNCc1cncc(N2c3ccccc3N(c3ccc(C)s3)S2(=O)=O)n1
Cc1cc(cc(c1C)-c1nccnc1F)C(CNS(=O)=O)OCC1CC1,DIVERSE02,ABDIV02_57,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1cc(C(CN[SH](=O)=O)OCC2CC2)cc(-c2nccnc2F)c1C
CNCCNCC1CCN(CC1)c1cccc(c1)-c1ccc(o1)CC(C)(C)OC(=O)CO,DIVERSE02,ABDIV02_58,Random1 Life Chemicals ,alvaBuilder,1.0,CNCCNCC1CCN(c2cccc(-c3ccc(CC(C)(C)OC(=O)CO)o3)c2)CC1
FNC(=O)Cc1ccc2c(c1)N(c1ccc(cc1)F)S(=O)(=O)N2c1ccco1,DIVERSE02,ABDIV02_59,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(Cc1ccc2c(c1)N(c1ccc(F)cc1)S(=O)(=O)N2c1ccco1)NF
Cn1cc(c(n1)C(=O)NCc1ccc(cc1-c1ncns1)Cc1ccccc1)-c1ccccc1,DIVERSE02,ABDIV02_60,Random1 Life Chemicals ,alvaBuilder,1.0,Cn1cc(-c2ccccc2)c(C(=O)NCc2ccc(Cc3ccccc3)cc2-c2ncns2)n1
Cc1ccc(cc1)-c1nnc2c1c[nH]c1ccc(cc21)-c1c(ncnc1NC(=O)C1CCSC1=O)C,DIVERSE02,ABDIV02_61,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1ccc(-c2[nH]nc3c2cnc2ccc(-c4c(C)[nH]cnc4=NC(=O)C4CCSC4=O)cc23)cc1
Cc1cc(cc(c1CCNS(=O)(=O)n1cncn1)C(F)(F)F)N1CCSCC1,DIVERSE02,ABDIV02_62,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1cc(N2CCSCC2)cc(C(F)(F)F)c1CCNS(=O)(=O)n1cncn1
CNCc1cncc(n1)Oc1cnc2cc(ccc2n1)-c1ccc(nn1)C1CC1,DIVERSE02,ABDIV02_63,Random1 Life Chemicals ,alvaBuilder,1.0,CNCc1cncc(Oc2cnc3cc(-c4ccc(C5CC5)nn4)ccc3n2)n1
CNCc1nccnc1-n1ccc(n1)C1CCN(C1)C(=O)NCCc1cccc(c1-c1ccco1)Cl,DIVERSE02,ABDIV02_64,Random1 Life Chemicals ,alvaBuilder,1.0,CNCc1nccnc1-n1ccc(C2CCN(C(=O)NCCc3cccc(Cl)c3-c3ccco3)C2)n1
Clc1ccc(s1)S(=O)(=O)c1ccccc1C(CNC(=O)c1ccsc1)c1ccco1,DIVERSE02,ABDIV02_65,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCC(c1ccco1)c1ccccc1S(=O)(=O)c1ccc(Cl)s1)c1ccsc1
Cc1ccccc1N(Cc1ccc(o1)ON1CCC(CC1)C1CN(CO)C1)S(=O)=O,DIVERSE02,ABDIV02_66,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1ccccc1N(Cc1ccc(ON2CCC(C3CN(CO)C3)CC2)o1)[SH](=O)=O
Cc1cc(cc(c1-c1ccco1)OF)C(CNS(=O)=O)OCC1CC1,DIVERSE02,ABDIV02_67,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1cc(C(CN[SH](=O)=O)OCC2CC2)cc(OF)c1-c1ccco1
Fc1cc(cc(c1CCNS(F)(=O)=O)C(F)(F)F)-c1ccc(o1)Br,DIVERSE02,ABDIV02_68,Random1 Life Chemicals ,alvaBuilder,1.0,O=S(=O)(F)NCCc1c(F)cc(-c2ccc(Br)o2)cc1C(F)(F)F
CNCc1cncc(n1)OC1CCN(C1)C(=O)NCCc1ccccc1Cl,DIVERSE02,ABDIV02_69,Random1 Life Chemicals ,alvaBuilder,1.0,CNCc1cncc(OC2CCN(C(=O)NCCc3ccccc3Cl)C2)n1
CNCc1cncc(n1)C1(C)CC(C)CC(C)(N1)S(=O)(=O)Nc1ccccc1,DIVERSE02,ABDIV02_70,Random1 Life Chemicals ,alvaBuilder,1.0,CNCc1cncc(C2(C)CC(C)CC(C)(S(=O)(=O)Nc3ccccc3)N2)n1
Cc1cc[n]2cc(nc2c1)N1CCN(CC1)C1=C(Cl)C(=O)N(C1O)c1cc(ccc1C)CO,DIVERSE03,ABDIV03_01,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1ccn2cc(N3CCN(c4c(Cl)c(O)n(-c5cc(CO)ccc5C)c4O)CC3)nc2c1
Cc1ccc(s1)S(=O)(=O)N1CCN(CC1)C1=C(Cl)C(=O)N(C1O)c1cc(ccc1CO)F,DIVERSE03,ABDIV03_02,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1ccc(S(=O)(=O)N2CCN(c3c(Cl)c(O)n(-c4cc(F)ccc4CO)c3O)CC2)s1
OCN1N=C(ONC(=O)NCC2CCN(CC2)Cc2ccc(s2)Br)C=CC1=O,DIVERSE03,ABDIV03_03,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCC1CCN(Cc2ccc(Br)s2)CC1)NOc1ccc(=O)n(CO)n1
CS(=O)(=O)NCC(Oc1ccco1)(C1CC1)c1cccc(c1)C(=O)CN1C(=O)Oc2ccccc12,DIVERSE03,ABDIV03_04,Random1 Life Chemicals ,alvaBuilder,1.0,CS(=O)(=O)NCC(Oc1ccco1)(c1cccc(C(=O)Cn2c(=O)oc3ccccc32)c1)C1CC1
O=C(NCc1cccs1)c1n[n]2c(c3c(nc2c1-c1ccccc1)CCCC3)N1CCOCC1,DIVERSE03,ABDIV03_05,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCc1cccs1)c1nn2c(N3CCOCC3)c3c(nc2c1-c1ccccc1)CCCC3
O=C(CSN1CCN(C1=O)c1ccc(cc1)-c1ccccc1)NCc1ccco1,DIVERSE03,ABDIV03_06,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(CSN1CCN(c2ccc(-c3ccccc3)cc2)C1=O)NCc1ccco1
CCCC(CNC(=O)CCC(=O)NCc1cc(ccc1F)F)Oc1ccc(cc1)C,DIVERSE03,ABDIV03_07,Random1 Life Chemicals ,alvaBuilder,1.0,CCCC(CNC(=O)CCC(=O)NCc1cc(F)ccc1F)Oc1ccc(C)cc1
CC(CC1CCCN(C1)c1cccc(c1)-n1cccn1)(Cc1nccnc1-c1cccs1)OC(=O)CO,DIVERSE03,ABDIV03_08,Random1 Life Chemicals ,alvaBuilder,1.0,CC(Cc1nccnc1-c1cccs1)(CC1CCCN(c2cccc(-n3cccn3)c2)C1)OC(=O)CO
OCCOc1cc(ccc1-c1cc(ccn1)C12CC3CC(CC(C3)C1)C2)COn1nccn1,DIVERSE03,ABDIV03_09,Random1 Life Chemicals ,alvaBuilder,1.0,OCCOc1cc(COn2nccn2)ccc1-c1cc(C23CC4CC(CC(C4)C2)C3)ccn1
Cc1ccccc1OCC(=O)NCC1CN(C(=O)O1)c1cccc(c1)Cl,DIVERSE03,ABDIV03_10,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1ccccc1OCC(=O)NCC1CN(c2cccc(Cl)c2)C(=O)O1
Brc1sc2ncccc2c1-c1ccc(nn1)N1CC(C1)C(=O)NCc1ccccc1,DIVERSE03,ABDIV03_11,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCc1ccccc1)C1CN(c2ccc(-c3c(Br)sc4ncccc34)nn2)C1
Fc1ccc(c(c1)-n1cccn1)C(=O)Nc1cccc(c1)N1C(=O)c2ccccc2-n2nncc12,DIVERSE03,ABDIV03_12,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(Nc1cccc(-n2c(=O)c3ccccc3n3nncc23)c1)c1ccc(F)cc1-n1cccn1
O=C(COc1ncc(cn1)-c1ccc2c(c1)N=CNC2=O)Oc1nc2ccccc2c2ccccc12,DIVERSE03,ABDIV03_13,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(COc1ncc(-c2ccc3c(=O)[nH]cnc3c2)cn1)Oc1nc2ccccc2c2ccccc12
CCC(CN1CCOCC1)(NS(=O)=O)C(=O)NCc1ccccc1-c1ncc(cn1)-c1ccccc1,DIVERSE03,ABDIV03_14,Random1 Life Chemicals ,alvaBuilder,1.0,CCC(CN1CCOCC1)(N[SH](=O)=O)C(=O)NCc1ccccc1-c1ncc(-c2ccccc2)cn1
CC#CCNC(=O)NC(C)(C)Cc1nccnc1OC1CCCN(C1)c1ccc(s1)-n1cccn1,DIVERSE03,ABDIV03_15,Random1 Life Chemicals ,alvaBuilder,1.0,CC#CCNC(=O)NC(C)(C)Cc1nccnc1OC1CCCN(c2ccc(-n3cccn3)s2)C1
Fc1nc(cc(n1)-c1cc(ccn1)CSCC(=O)NCc1ccco1)-c1ccccc1,DIVERSE03,ABDIV03_16,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(CSCc1ccnc(-c2cc(-c3ccccc3)nc(F)n2)c1)NCc1ccco1
CNc1cc[n]2cc(nc2c1)N1CCN(CC1)N1C(=O)c2ccccc2-n2nncc12,DIVERSE03,ABDIV03_17,Random1 Life Chemicals ,alvaBuilder,1.0,CN=c1ccn2cc(N3CCN(n4c(=O)c5ccccc5n5nncc45)CC3)[nH]c2c1
CC(CC1CCCN(C1)c1cccc(c1)-n1cccn1)(Cc1cnccn1)OC(=O)CO,DIVERSE03,ABDIV03_18,Random1 Life Chemicals ,alvaBuilder,1.0,CC(Cc1cnccn1)(CC1CCCN(c2cccc(-n3cccn3)c2)C1)OC(=O)CO
OCc1ccc(c(c1)N1C(O)C(=C(C1=O)c1ccsc1)N1CCC(F)(F)CC1)CO,DIVERSE03,ABDIV03_19,Random1 Life Chemicals ,alvaBuilder,1.0,OCc1ccc(CO)c(-n2c(O)c(-c3ccsc3)c(N3CCC(F)(F)CC3)c2O)c1
CNC(=O)NCc1cccc(c1)C(=O)N1CCC(CC1)Cc1ccc2c(c1)OCO2,DIVERSE03,ABDIV03_20,Random1 Life Chemicals ,alvaBuilder,1.0,CNC(=O)NCc1cccc(C(=O)N2CCC(Cc3ccc4c(c3)OCO4)CC2)c1
FN(Cc1cc(ccn1)CC1CCCCO1)C(=O)NCCOc1ccccc1,DIVERSE03,ABDIV03_21,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCCOc1ccccc1)N(F)Cc1cc(CC2CCCCO2)ccn1
Cc1ccc(cc1NC(=O)N1CCN(CC1)NC(=O)NCCOC12CC3CC(CC(C3)C1)C2)-c1ccccc1,DIVERSE03,ABDIV03_22,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1ccc(-c2ccccc2)cc1NC(=O)N1CCN(NC(=O)NCCOC23CC4CC(CC(C4)C2)C3)CC1
CNc1cc[n]2cc(nc2c1)N1CCN(CC1)CNc1ccc2c(c1)OCO2,DIVERSE03,ABDIV03_23,Random1 Life Chemicals ,alvaBuilder,1.0,CN=c1ccn2cc(N3CCN(CNc4ccc5c(c4)OCO5)CC3)[nH]c2c1
Cc1nnc(n1C)-c1cnn(c1)C1CCN(CC1)C(=O)N1CCC(CC1)c1cc[nH]n1,DIVERSE03,ABDIV03_24,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1nnc(-c2cnn(C3CCN(C(=O)N4CCC(c5cc[nH]n5)CC4)CC3)c2)n1C
O=C1NC(=O)C(=CNCc2ccc3c(c2)OCO3)C(=C1)c1ccc(cc1)-n1cccn1,DIVERSE03,ABDIV03_25,Random1 Life Chemicals ,alvaBuilder,1.0,O=c1[nH]c(O)cc(-c2ccc(-n3cccn3)cc2)c1C=NCc1ccc2c(c1)OCO2
Fc1ccc(cc1)CN1C(=O)N(NN2CCN(CC2)CSc2cccs2)c2ccccc2S1(=O)=O,DIVERSE03,ABDIV03_26,Random1 Life Chemicals ,alvaBuilder,1.0,O=C1N(NN2CCN(CSc3cccs3)CC2)c2ccccc2S(=O)(=O)N1Cc1ccc(F)cc1
ClN(Cc1cc(ccn1)CC1CCCCO1)C(=O)NCCOc1ccccc1,DIVERSE03,ABDIV03_27,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCCOc1ccccc1)N(Cl)Cc1cc(CC2CCCCO2)ccn1
CC#CCNC(=O)NC(C)(C)Cc1nccnc1-c1ccccc1C1CCCN(C1)C1CC1,DIVERSE03,ABDIV03_28,Random1 Life Chemicals ,alvaBuilder,1.0,CC#CCNC(=O)NC(C)(C)Cc1nccnc1-c1ccccc1C1CCCN(C2CC2)C1
Cc1nnc(n1C)CC1CCN(CC1)C(=O)N1CCC(CC1)c1cc([nH]n1)C(=O)NCc1ccco1,DIVERSE03,ABDIV03_29,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1nnc(CC2CCN(C(=O)N3CCC(c4cc(C(=O)NCc5ccco5)[nH]n4)CC3)CC2)n1C
CNc1cc[n]2cc(nc2c1)N1CCN(CC1)NC(=O)NCCOC12CC3CC(CC(C3)C1)C2,DIVERSE03,ABDIV03_30,Random1 Life Chemicals ,alvaBuilder,1.0,CN=c1ccn2cc(N3CCN(NC(=O)NCCOC45CC6CC(CC(C6)C4)C5)CC3)[nH]c2c1
CN(CCNC(=O)C(N)=O)Cc1ccc(c(c1)NC(=O)c1cc(ccc1Cl)Cl)C,DIVERSE03,ABDIV03_31,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1ccc(CN(C)CCNC(=O)C(N)=O)cc1NC(=O)c1cc(Cl)ccc1Cl
OCc1cnc(nc1)Oc1ccccc1N1C(=O)c2ccccc2-n2nncc12,DIVERSE03,ABDIV03_32,Random1 Life Chemicals ,alvaBuilder,1.0,O=c1c2ccccc2n2nncc2n1-c1ccccc1Oc1ncc(CO)cn1
FC(F)(F)c1cc(ccn1)SCC(=O)NCC1=NS(=O)(=O)c2ccccc12,DIVERSE03,ABDIV03_33,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(CSc1ccnc(C(F)(F)F)c1)N=CC1NS(=O)(=O)c2ccccc21
OCCOc1cc(ccc1-c1cc(ccn1)CC1CCCCO1)COCl,DIVERSE03,ABDIV03_34,Random1 Life Chemicals ,alvaBuilder,1.0,OCCOc1cc(COCl)ccc1-c1cc(CC2CCCCO2)ccn1
Cn1cccc1N(Cc1cc(ccn1)CC1CCCCO1)C(=O)NCCOc1ccccc1,DIVERSE03,ABDIV03_35,Random1 Life Chemicals ,alvaBuilder,1.0,Cn1cccc1N(Cc1cc(CC2CCCCO2)ccn1)C(=O)NCCOc1ccccc1
CN1N=C(C=CC1=O)c1ccc(cc1N1C(O)C(=C(C1=O)c1ccsc1)N1CCC(F)(Cl)CC1)CO,DIVERSE03,ABDIV03_36,Random1 Life Chemicals ,alvaBuilder,1.0,Cn1nc(-c2ccc(CO)cc2-n2c(O)c(-c3ccsc3)c(N3CCC(F)(Cl)CC3)c2O)ccc1=O
Fc1ccc(cc1)CN1C(=O)N(Nc2ccc(cc2)F)c2ccccc2S1(=O)=O,DIVERSE03,ABDIV03_37,Random1 Life Chemicals ,alvaBuilder,1.0,O=C1N(Nc2ccc(F)cc2)c2ccccc2S(=O)(=O)N1Cc1ccc(F)cc1
OCc1cc(c(cc1-c1ccc(cc1)CS)Cl)C(=O)NCCNC(=O)c1ccc2c(c1)OCO2,DIVERSE03,ABDIV03_38,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCCNC(=O)c1cc(CO)c(-c2ccc(CS)cc2)cc1Cl)c1ccc2c(c1)OCO2
CC(Cc1ccco1)(OC(N)=O)C(C1CC1)c1cccc(c1)C1(CCCC1)OCCO,DIVERSE03,ABDIV03_39,Random1 Life Chemicals ,alvaBuilder,1.0,CC(Cc1ccco1)(OC(N)=O)C(c1cccc(C2(OCCO)CCCC2)c1)C1CC1
CCCc1nccn1N1CCN(C(=O)C1)c1oc(cc1C(COC1CC1)NS(=O)(=O)c1ccccc1)C,DIVERSE03,ABDIV03_40,Random1 Life Chemicals ,alvaBuilder,1.0,CCCc1nccn1N1CCN(c2oc(C)cc2C(COC2CC2)NS(=O)(=O)c2ccccc2)C(=O)C1
CC1=C(Cc2ccc3c(c2)OCO3)C(=O)NC(=O)C1=CNc1ccc(cc1)-n1cccn1,DIVERSE03,ABDIV03_41,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1c(C=Nc2ccc(-n3cccn3)cc2)c(O)[nH]c(=O)c1Cc1ccc2c(c1)OCO2
CCCC1=CC2=NN(C)C(=O)N2C(=N1)CC(=O)NCc1cc(ccc1F)F,DIVERSE03,ABDIV03_42,Random1 Life Chemicals ,alvaBuilder,1.0,CCCc1cc2nn(C)c(=O)n2c(CC(=O)NCc2cc(F)ccc2F)n1
CN1N=C(C=CC1=O)c1ccc(cc1CC(C)(C)OC(=O)CO)COBr,DIVERSE03,ABDIV03_43,Random1 Life Chemicals ,alvaBuilder,1.0,Cn1nc(-c2ccc(COBr)cc2CC(C)(C)OC(=O)CO)ccc1=O
CC#CCNC(=O)NC(C)(C)Cc1nccnc1OC1CCCN(C1)c1cccc(c1)-n1cccn1,DIVERSE03,ABDIV03_44,Random1 Life Chemicals ,alvaBuilder,1.0,CC#CCNC(=O)NC(C)(C)Cc1nccnc1OC1CCCN(c2cccc(-n3cccn3)c2)C1
Cc1nc2c(cc1-c1ccc(cc1C1CCN(CC1)C(=O)Cc1cnc(s1)F)CO)COCC2,DIVERSE03,ABDIV03_45,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1nc2c(cc1-c1ccc(CO)cc1C1CCN(C(=O)Cc3cnc(F)s3)CC1)COCC2
CC(C)(CCN1CCC(CC1)OCC#CCN1CCN(CC1)CSc1cccs1)C(N)=O,DIVERSE03,ABDIV03_46,Random1 Life Chemicals ,alvaBuilder,1.0,CC(C)(CCN1CCC(OCC#CCN2CCN(CSc3cccs3)CC2)CC1)C(N)=O
FCNCN1CCN(CC1)c1ccccc1N1C(=O)c2ccccc2-n2nncc12,DIVERSE03,ABDIV03_47,Random1 Life Chemicals ,alvaBuilder,1.0,O=c1c2ccccc2n2nncc2n1-c1ccccc1N1CCN(CNCF)CC1
Cc1c(n[n]2c(c3c(nc12)CCCC3)N1CCOCC1)C(=O)NCc1cccs1,DIVERSE03,ABDIV03_48,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1c(C(=O)NCc2cccs2)nn2c(N3CCOCC3)c3c(nc12)CCCC3
CS(=O)(=O)NCC(ON1CCC(CC1)N1CCN(Br)CC1)(C1CC1)c1ccccc1,DIVERSE03,ABDIV03_49,Random1 Life Chemicals ,alvaBuilder,1.0,CS(=O)(=O)NCC(ON1CCC(N2CCN(Br)CC2)CC1)(c1ccccc1)C1CC1
Cc1cc(n[nH]1)C1CCN(CC1)C(=O)N1CCC(CC1)n1cc(cn1)-c1nnc(n1C)C,DIVERSE03,ABDIV03_50,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1cc(C2CCN(C(=O)N3CCC(n4cc(-c5nnc(C)n5C)cn4)CC3)CC2)[nH]n1
Fc1ccc(cc1)NN1C(=O)N(c2cc3ccccc3o2)S(=O)(=O)c2ccccc12,DIVERSE03,ABDIV03_51,Random1 Life Chemicals ,alvaBuilder,1.0,O=C1N(Nc2ccc(F)cc2)c2ccccc2S(=O)(=O)N1c1cc2ccccc2o1
Fc1cccc(c1)C(=O)Nc1ccc(o1)N1C(=O)c2ccccc2-n2nncc12,DIVERSE03,ABDIV03_52,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(Nc1ccc(-n2c(=O)c3ccccc3n3nncc23)o1)c1cccc(F)c1
CC(C)(CN1CCN(CC1)N1CCN(CC1)N1CCC(CC1)c1cccs1)OC(=O)CO,DIVERSE03,ABDIV03_53,Random1 Life Chemicals ,alvaBuilder,1.0,CC(C)(CN1CCN(N2CCN(N3CCC(c4cccs4)CC3)CC2)CC1)OC(=O)CO
CNC(=O)OC(C)(CCC(=O)Oc1nc2ccccc2c2ccccc12)Cc1ncc(cn1)Cl,DIVERSE03,ABDIV03_54,Random1 Life Chemicals ,alvaBuilder,1.0,CNC(=O)OC(C)(CCC(=O)Oc1nc2ccccc2c2ccccc12)Cc1ncc(Cl)cn1
CNC(=O)NCC1CCN(CC1)C(=O)N1CCC(CC1)Cc1nnc(n1C)-c1ccccc1F,DIVERSE03,ABDIV03_55,Random1 Life Chemicals ,alvaBuilder,1.0,CNC(=O)NCC1CCN(C(=O)N2CCC(Cc3nnc(-c4ccccc4F)n3C)CC2)CC1
Fc1ccc(c(c1)N1CC(CNC(=O)COc2ccccc2)OC1=O)F,DIVERSE03,ABDIV03_56,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(COc1ccccc1)NCC1CN(c2cc(F)ccc2F)C(=O)O1
CC1=C(CC(C)(C)C(N)=O)C(=O)NC(=O)C1=CNc1ccc(cc1)Br,DIVERSE03,ABDIV03_57,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1c(C=Nc2ccc(Br)cc2)c(O)[nH]c(=O)c1CC(C)(C)C(N)=O
CC1=C(C(=O)NC(=O)C1=CNc1ccc(cc1)N1CCCC1=O)c1cccc(c1)-c1ccc2c(c1)OCO2,DIVERSE03,ABDIV03_58,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1c(-c2cccc(-c3ccc4c(c3)OCO4)c2)c(O)[nH]c(=O)c1C=Nc1ccc(N2CCCC2=O)cc1
CS(=O)(=O)NCC(Oc1ccco1)(C1CC1)c1cccc(c1)-c1cccs1,DIVERSE03,ABDIV03_59,Random1 Life Chemicals ,alvaBuilder,1.0,CS(=O)(=O)NCC(Oc1ccco1)(c1cccc(-c2cccs2)c1)C1CC1
CC1CC(C)(NC(C)(C1)S(=O)(=O)NN1CCC(C)(F)CC1)c1cccs1,DIVERSE03,ABDIV03_60,Random1 Life Chemicals ,alvaBuilder,1.0,CC1CC(C)(c2cccs2)NC(C)(S(=O)(=O)NN2CCC(C)(F)CC2)C1
CC(Cc1ccncc1)N(Cc1ccc(cc1)-n1cccn1)S(N)(=O)=O,DIVERSE03,ABDIV03_61,Random1 Life Chemicals ,alvaBuilder,1.0,CC(Cc1ccncc1)N(Cc1ccc(-n2cccn2)cc1)S(N)(=O)=O
Clc1cnc(nc1)-c1sc2ncccc2c1CCNC(=O)CN1CC(C1)C(=O)NCc1ccccc1,DIVERSE03,ABDIV03_62,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(CN1CC(C(=O)NCc2ccccc2)C1)NCCc1c(-c2ncc(Cl)cn2)sc2ncccc12
FCNCc1ccccc1-c1ccccc1N1C(=O)c2ccccc2-n2nncc12,DIVERSE03,ABDIV03_63,Random1 Life Chemicals ,alvaBuilder,1.0,O=c1c2ccccc2n2nncc2n1-c1ccccc1-c1ccccc1CNCF
CS(=O)(=O)NCC(Oc1ccccc1)(C1CC1)c1ccc2c(c1)OCO2,DIVERSE03,ABDIV03_64,Random1 Life Chemicals ,alvaBuilder,1.0,CS(=O)(=O)NCC(Oc1ccccc1)(c1ccc2c(c1)OCO2)C1CC1
OCc1ccc(c(c1)CNC(=O)COc1ccccc1)-c1cc2c(nc1F)CCOC2,DIVERSE03,ABDIV03_65,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(COc1ccccc1)NCc1cc(CO)ccc1-c1cc2c(nc1F)CCOC2
CCCC(CNC(=O)CCC(=O)NCc1cccc(c1)Cl)OC(Cl)=O,DIVERSE03,ABDIV03_66,Random1 Life Chemicals ,alvaBuilder,1.0,CCCC(CNC(=O)CCC(=O)NCc1cccc(Cl)c1)OC(=O)Cl
CC#CCNC(=O)NC(C)(C)CC1CCN(CC1)OC(CNS(C)(=O)=O)(C1CC1)c1ccccc1,DIVERSE03,ABDIV03_67,Random1 Life Chemicals ,alvaBuilder,1.0,CC#CCNC(=O)NC(C)(C)CC1CCN(OC(CNS(C)(=O)=O)(c2ccccc2)C2CC2)CC1
CCC(C)(Cc1n[n]2c(c3c(nc2c1C)CCCC3)N1CCOCC1)OC(=O)NC,DIVERSE03,ABDIV03_68,Random1 Life Chemicals ,alvaBuilder,1.0,CCC(C)(Cc1nn2c(N3CCOCC3)c3c(nc2c1C)CCCC3)OC(=O)NC
O=C(NCc1ccccc1)C1CN(C1)c1ccc(nn1)N1CCN(C1=O)c1ccc(cc1)-c1ccccc1,DIVERSE03,ABDIV03_69,Random1 Life Chemicals ,alvaBuilder,1.0,O=C(NCc1ccccc1)C1CN(c2ccc(N3CCN(c4ccc(-c5ccccc5)cc4)C3=O)nn2)C1
CC#CCNC(=O)NC(C)(CC1CC1)Cc1nccnc1Oc1cccc(c1)-c1ccc2c(c1)OCO2,DIVERSE03,ABDIV03_70,Random1 Life Chemicals ,alvaBuilder,1.0,CC#CCNC(=O)NC(C)(Cc1nccnc1Oc1cccc(-c2ccc3c(c2)OCO3)c1)CC1CC1
Cc1ccc(c(c1)N1CCNC(=O)C1)S(=O)(=O)Nc1ccc(cc1)-c1cccs1,DIVERSE04,ABDIV04_01,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1ccc(S(=O)(=O)Nc2ccc(-c3cccs3)cc2)c(N2CCNC(=O)C2)c1
O=C1CN(c2ccc3c(c2)C(=O)C(=CS3)CN2C3CCC2CC3)c2ccccc2N1,DIVERSE04,ABDIV04_02,Random1 Life Chemicals ,alvaBuilder,1.0,O=C1CN(c2ccc3scc(CN4C5CCC4CC5)c(=O)c3c2)c2ccccc2N1
COCc1ccc(cc1)N1C(=O)NC(C)(CC(=O)Nc2ccccc2)C1=O,DIVERSE04,ABDIV04_03,Random1 Life Chemicals ,alvaBuilder,1.0,COCc1ccc(N2C(=O)NC(C)(CC(=O)Nc3ccccc3)C2=O)cc1
Cc1ccc(cc1)OCCNS(=O)(=O)CNC(=O)c1ccc(cc1)N1CCCC(C1)c1cccs1,DIVERSE04,ABDIV04_04,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1ccc(OCCNS(=O)(=O)CNC(=O)c2ccc(N3CCCC(c4cccs4)C3)cc2)cc1
Cc1ccc(cc1)C1=CSc2ccc(cc2C1=O)NC(=O)CCC(F)(F)F,DIVERSE04,ABDIV04_05,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1ccc(-c2csc3ccc(NC(=O)CCC(F)(F)F)cc3c2=O)cc1
CC1=CC(=O)N(CNS(=O)(=O)CCC(S)Cc2ccccc2)C(=C1)c1ccccc1C(F)(F)F,DIVERSE04,ABDIV04_06,Random1 Life Chemicals ,alvaBuilder,1.0,Cc1cc(-c2ccccc2C(F)(F)F)n(CNS(=O)(=O)CCC(S)Cc2ccccc2)c(=O)c1
O=C1CN(c2ccc3c(c2)C(=O)C(=CS3)c2ncon2)c2ccccc2N1,DIVERSE04,ABDIV04_07,Random1 Life Chemicals ,alvaBuilder,1.0,O=C1CN(c2ccc3scc(-c4ncon4)c(=O)c3c2)c2ccccc2N1
CC(C)(CC1CCCN(C1)c1ccc(cc1)C(=O)NCC(F)(F)F)OC(N)=O,DIVERSE04,ABDIV04_08,Random1 Life Chemicals ,alvaBuilder,1.0,CC(C)(CC1CCCN(c2ccc(C(=O)NCC(F)(F)F)cc2)C1)OC(N)=O
CC(C)(CC1CCCN(C1)c1ccc2c(c1)C(=O)C(=CS2)OCc1nccs1)OC(N)=O,DIVERSE04,ABDIV04_09,Random1 Life Chemicals ,alvaBuilder,1.0,CC(C)(CC1CCCN(c2ccc3scc(OCc4nccs4)c(=O)c3c2)C1)OC(N)=O
